"ID","recall2","impact","impact2","impact_pos_box","impact_neu_box","impact_neg_box","connect1","connect2","connect3","approach1","approach.2","approach3","course_inclusion1","course_inclusion2","course_inclusion3","normalize1","normalize2","normalize3","represent1","represent2","represent3","coursecohesion_sob1","coursecohesion_sob2","coursecohesion_sob3","coursecohesion_mor1","coursecohesion_mor2","coursecohesion_mor3","science_sob1","science_sob2","science_sob3","science_mor1","science_mor2","science_mor3","competence1","competence2","competence3","appropriate","appropriate_box","notappropriate_box","gender","race","religion","lgbtq","connect_mean","approach_mean","course_inclusion_mean","normalize_mean","represent_mean","course_belonging_mean","course_morale_mean","sci_belonging_mean","sci_morale_mean","competence_mean","gender3","race4","religion4","lgbtq2","anxdep","lgbtq_accept_uni2","manner","appropriate2","instructor"
"golf_155",1,"moderately positive","positive","It made the instructor more relatable,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",4,3,3,3,3,4,4,4,4,3,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","Multiracial","Christian - Non-denominational","Yes",3.33333333333333,3.33333333333333,4,3.33333333333333,3.66666666666667,3.66666666666667,3,3,3,3,"not_man","other","christian","yes","1","high","elaborate","appropriate","golf"
"golf_156",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Agnostic","No",3,3,4,4,3,3,3,3,3,3,"not_man","asian","nonreligious","no","0","high","elaborate","appropriate","golf"
"golf_157",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","An identity not listed, please specify","No",3,3.33333333333333,4,3,3,3,3,3,3.33333333333333,3,"not_man","white","christian","no","1","high","elaborate","appropriate","golf"
"golf_158",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat disagree","","It is not relevant to course material,It does not matter whether instructors reveal LGBTQ+ identities,It would feel forced","Man","Asian or Asian American","Christian - Non-denominational","No",3,2.66666666666667,4,3,3,3,3,3,3,3,"man","asian","christian","no","0","high","elaborate","inappropriate","golf"
"golf_159",1,"none","neutral","","It was not relevant to course content","",3,4,3,3,3,5,5,5,5,4,3,3,4,4,4,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Woman","White or European American","Jewish","No",3.33333333333333,3.66666666666667,5,3.33333333333333,4,4.66666666666667,3,3,3,3,"not_man","white","otherreligion","no","1","high","elaborate","appropriate","golf"
"golf_160",1,"none","neutral","","None of these options reflect why the instructor revealing their LGBTQ+ identity had no impact","",4,4,3,3,3,5,5,5,5,4,4,3,4,4,4,4,4,3,3,3,3,4,3,3,4,3,5,3,3,3,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Hindu","No",3.66666666666667,3.66666666666667,5,3.66666666666667,4,3.66666666666667,3,3.33333333333333,4,3,"not_man","asian","otherreligion","no",NA,"high","elaborate","appropriate","golf"
"golf_161",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,4,3,3,4,5,5,5,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Christian - Non-denominational","No",3.33333333333333,3.33333333333333,5,3.33333333333333,3.33333333333333,3,3,3,3,3,"not_man","asian","christian","no","0","high","elaborate","appropriate","golf"
"golf_162",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,4,4,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Hispanic, Latina/o/x, or Spanish origin","Agnostic","No",3.66666666666667,3,4,3.33333333333333,3,3,3.33333333333333,3,3.33333333333333,3,"not_man","peer","nonreligious","no","0","high","elaborate","appropriate","golf"
"golf_163",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Not religious","No",3,3,3,3,3,3,3,3,3,3,"not_man","asian","nonreligious","no","0","high","elaborate","appropriate","golf"
"golf_164",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,5,3,3,4,5,5,5,4,3,3,3,3,3,4,4,4,4,3,4,4,3,3,3,3,3,4,4,5,"Somewhat agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Buddhist","No",3.66666666666667,3.33333333333333,5,3.33333333333333,3,4,3.66666666666667,3.33333333333333,3,4.33333333333333,"not_man","asian","otherreligion","no","0","high","elaborate","appropriate","golf"
"golf_165",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Hispanic, Latina/o/x, or Spanish origin","Christian - Catholic","No",3,3,3.33333333333333,3,3,3,3,3,3,5,"not_man","peer","christian","no","1","high","elaborate","appropriate","golf"
"golf_166",1,"very positive","positive","It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",4,3,4,3,3,4,5,5,5,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Woman","White or European American","Muslim","Decline to state",3.66666666666667,3.33333333333333,5,3.33333333333333,3.33333333333333,3,3.33333333333333,3,3,3,"not_man","white","muslim",NA,"1","high","elaborate","appropriate","golf"
"golf_167",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,"Somewhat disagree","","It is not relevant to course material,It promotes certain beliefs or morals,It does not matter whether instructors reveal LGBTQ+ identities","Woman","Asian or Asian American","Christian - Protestant","No",3,3,3.66666666666667,3,3,3,3,3,3,4.66666666666667,"not_man","asian","christian","no","0","high","elaborate","inappropriate","golf"
"golf_168",1,"none","neutral","","It did not change the instructor’s teaching ability","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It does not impact teaching or learning","","Woman","Asian or Asian American","Christian - Protestant","No",3,3,3,3,3,3,3,3,3,3,"not_man","asian","christian","no","0","high","elaborate","appropriate","golf"
"golf_169",1,"slightly positive","positive","It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment","","",3,4,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,4,4,4,5,"Agree","It empowers the LGBTQ+ community,It helps students get to know their instructor,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Man","White or European American","Christian - Catholic","No",3.33333333333333,3.66666666666667,4,3,3,3,3.66666666666667,3,3.66666666666667,4.33333333333333,"man","white","christian","no","0","high","elaborate","appropriate","golf"
"golf_170",1,"very positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",4,4,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,5,4,5,3,3,4,5,3,4,4,4,4,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Not religious","No",4.33333333333333,5,5,3.33333333333333,3,3,4.66666666666667,3.33333333333333,4,4,"not_man","asian","nonreligious","no","1","high","elaborate","appropriate","golf"
"golf_171",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat agree","It does not impact teaching or learning","","Man","Asian or Asian American","Not religious","No",3,3,3,3,3,3,3,3,3,3,"man","asian","nonreligious","no","0","high","elaborate","appropriate","golf"
"golf_172",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Man","Asian or Asian American","Atheist","No",3,3,4,3,3,3,3,3,3,3,"man","asian","nonreligious","no","0","high","elaborate","appropriate","golf"
